CYEAR,CUID,CLNUM,F,C-,C,C+,B-,B,B+,A-,A,A+,AVGGPA
106_2,603 49620,08,0,0,0,0,0,1,0,0,4,3,3.987
106_2,603 49620,09,0,0,0,0,0,0,0,0,0,3,4.300
106_2,603 49620,10,0,0,0,0,0,0,0,0,5,0,4.000
106_2,603 49620,12,0,0,0,0,0,0,0,0,1,0,4.000
106_2,603 49620,13,0,0,0,0,0,0,0,1,2,0,3.900
106_2,603 49620,14,0,0,0,0,0,0,0,0,2,1,4.100
106_2,603 49620,15,0,0,0,0,0,0,0,0,4,1,4.060
106_2,605 10200,01,21,29,19,15,24,20,18,35,25,14,2.708
106_2,605 10200,02,24,1,3,5,13,19,15,25,15,4,2.665
106_2,605 20320,%NOCLNUM%,4,0,1,5,6,12,7,12,5,0,2.946
106_2,605 30200,%NOCLNUM%,1,2,6,6,4,8,7,6,17,12,3.317
106_2,605 30320,%NOCLNUM%,0,6,3,6,4,6,8,13,8,5,3.166
106_2,605 30340,%NOCLNUM%,0,0,0,0,0,0,1,5,10,4,3.950
106_2,605 30350,%NOCLNUM%,0,0,0,0,2,6,6,43,67,39,3.914
106_2,605 39460,01,1,0,1,1,1,2,1,21,83,152,4.105
106_2,605 39460,02,0,0,3,2,4,2,5,32,92,120,4.024
106_2,605 39460,04,0,1,1,1,2,6,6,21,62,136,4.067
106_2,605 39460,05,0,0,0,0,0,5,4,31,83,129,4.086
106_2,605 40800,%NOCLNUM%,36,26,34,24,39,41,45,44,46,11,2.712
106_2,605 43130,%NOCLNUM%,1,3,1,1,1,1,3,3,3,8,3.300
106_2,605 43300,%NOCLNUM%,4,4,8,9,9,13,7,16,13,7,3.013
106_2,605 49502,59,0,0,0,0,0,0,0,0,2,0,4.000
106_2,605 49502,67,0,0,0,0,0,0,0,0,2,1,4.100
106_2,605 49502,70,0,0,0,0,0,0,0,0,0,2,4.300
106_2,605 49502,74,0,0,0,0,0,0,0,0,1,0,4.000
106_2,605 49570,%NOCLNUM%,0,0,0,0,10,12,15,21,22,8,3.552
106_2,606 20000,%NOCLNUM%,8,9,17,8,9,23,17,30,41,47,3.322
106_2,606 21000,%NOCLNUM%,2,0,0,0,0,1,3,44,63,47,3.936
106_2,606 252A0,%NOCLNUM%,0,0,1,0,4,1,4,13,19,8,3.750
106_2,606 25400,%NOCLNUM%,6,6,9,10,15,37,44,99,90,54,3.531
106_2,606 31500,%NOCLNUM%,0,0,0,0,0,0,4,6,35,15,3.998
106_2,606 33800,%NOCLNUM%,1,0,0,0,1,2,1,1,2,6,3.536
106_2,606 49000,02,0,0,1,0,0,0,0,2,2,4,3.844
106_2,606 49000,04,0,0,0,0,0,0,0,0,2,3,4.180
106_2,606 49000,05,0,0,0,0,0,0,0,0,0,6,4.300
106_2,606 49000,06,0,0,0,0,0,0,1,2,4,7,4.057
106_2,606 49000,07,0,0,0,0,0,0,0,1,5,1,4.000
106_2,606 49000,08,0,1,0,0,0,1,0,1,6,15,4.038
106_2,606 49000,09,0,0,0,0,0,0,0,2,4,6,4.100
106_2,606 49000,10,0,0,0,0,0,0,0,0,2,5,4.214
106_2,606 49000,11,0,0,0,0,0,0,0,1,6,7,4.129
106_2,606 49000,12,0,0,0,0,0,0,0,0,1,9,4.270
106_2,606 49000,13,0,0,0,0,0,0,0,3,2,3,4.000
106_2,606 49000,14,0,0,0,0,0,0,0,1,1,10,4.225
106_2,606 49000,15,0,0,0,0,0,0,0,0,3,1,4.075
106_2,606 49000,16,0,0,0,0,0,0,0,0,1,11,4.275
106_2,606 49000,17,0,0,0,0,0,0,0,0,2,6,4.225
106_2,606 49000,18,0,0,0,0,0,0,0,4,1,3,3.962
106_2,606 49102,02,0,0,1,0,0,0,0,0,1,2,3.650
106_2,606 49102,03,0,0,0,0,0,0,0,0,1,0,4.000
106_2,606 49102,04,0,0,0,0,0,0,0,0,2,1,4.100
106_2,606 49102,05,0,0,0,0,0,0,0,0,0,1,4.300
106_2,606 49102,06,0,0,0,0,0,0,0,1,1,0,3.850
106_2,606 49102,07,0,0,0,0,0,0,0,1,3,2,4.050
106_2,606 49102,08,0,0,0,0,0,0,0,0,3,10,4.231
106_2,606 49102,09,0,0,0,0,0,0,0,2,2,3,4.043
106_2,606 49102,10,0,0,0,0,0,0,0,0,1,5,4.250
106_2,606 49102,11,0,0,0,0,0,0,0,1,4,2,4.043
106_2,606 49102,12,0,0,0,0,0,0,0,0,0,3,4.300
106_2,606 49102,13,0,0,0,0,0,0,0,3,1,0,3.775
106_2,606 49102,14,0,0,0,0,0,0,0,0,1,7,4.262
106_2,606 49102,16,0,0,0,0,0,0,0,0,0,5,4.300
106_2,606 49102,17,0,0,0,0,0,0,0,0,0,1,4.300
106_2,606 49102,18,0,0,0,0,0,0,0,0,2,3,4.180
106_2,606 61022,%NOCLNUM%,8,2,5,3,8,17,13,37,33,41,3.479
106_2,606 61302,%NOCLNUM%,2,0,0,1,6,17,29,67,27,4,3.518
106_2,606 62050,%NOCLNUM%,6,2,7,3,7,5,11,19,14,18,3.241
106_2,606 63060,%NOCLNUM%,3,0,2,2,7,8,8,18,14,3,3.283
106_2,606 63100,%NOCLNUM%,0,1,0,1,5,8,6,18,27,20,3.743
106_2,606 64060,%NOCLNUM%,0,0,0,1,2,7,9,38,33,19,3.786
106_2,606 64070,%NOCLNUM%,0,1,1,5,4,8,10,19,24,32,3.720
106_2,606 64090,%NOCLNUM%,20,7,9,6,10,10,8,9,25,14,2.717
106_2,607 10202,%NOCLNUM%,5,13,13,9,14,23,16,28,43,22,3.218
106_2,607 20012,%NOCLNUM%,17,16,10,6,16,15,20,23,31,61,3.193
106_2,607 263A2,%NOCLNUM%,2,7,5,8,10,18,7,33,38,61,3.602
106_2,607 264A2,%NOCLNUM%,6,5,6,2,9,10,15,12,11,23,3.194
106_2,607 32100,%NOCLNUM%,4,16,15,8,7,12,13,36,50,78,3.523
106_2,607 32700,%NOCLNUM%,5,4,8,11,9,16,16,46,36,51,3.499
106_2,607 435A0,%NOCLNUM%,1,15,12,8,17,20,16,44,47,61,3.484
106_2,607 45100,%NOCLNUM%,1,5,5,4,5,26,18,69,40,18,3.515
106_2,607 45400,%NOCLNUM%,0,1,1,0,2,4,7,5,7,5,3.506
106_2,607 51000,%NOCLNUM%,0,1,5,9,4,19,25,49,53,33,3.626
106_2,608 10320,%NOCLNUM%,0,0,0,0,0,4,12,58,59,20,3.844
106_2,608 10330,%NOCLNUM%,3,3,1,4,11,24,21,61,60,13,3.527
106_2,608 10340,%NOCLNUM%,2,0,7,2,5,12,12,49,77,16,3.658
106_2,608 10350,%NOCLNUM%,14,4,11,11,7,17,16,32,45,50,3.334
106_2,608 10360,%NOCLNUM%,0,0,0,0,0,2,19,76,70,9,3.799
106_2,608 20260,%NOCLNUM%,3,2,3,5,24,14,22,26,36,19,3.391
106_2,608 26670,%NOCLNUM%,1,2,0,5,4,2,12,54,50,16,3.698
106_2,608 27700,%NOCLNUM%,1,1,2,0,7,7,12,22,18,20,3.607
106_2,608 27900,%NOCLNUM%,3,0,0,0,3,3,13,14,16,8,3.503
106_2,608 28100,%NOCLNUM%,4,1,2,1,4,6,19,25,38,43,3.699
106_2,608E31320,%NOCLNUM%,0,0,0,0,0,5,15,37,22,3,3.687
106_2,608 37900,%NOCLNUM%,1,2,4,4,5,15,10,19,4,4,3.171
106_2,608 46800,%NOCLNUM%,1,0,1,0,1,7,5,27,26,5,3.666
106_2,608 47200,%NOCLNUM%,5,6,2,2,5,12,17,21,14,2,3.101
106_2,608 47300,%NOCLNUM%,1,0,1,3,1,8,3,3,1,0,2.886
106_2,608 49102,01,0,2,1,1,1,2,3,14,37,6,3.760
106_2,608 49102,02,0,1,1,0,1,4,7,24,23,3,3.675
106_2,608 49402,01,1,0,0,0,1,0,2,4,2,3,3.462
106_2,608 49402,02,1,0,0,0,1,1,1,2,3,5,3.564
106_2,608 49402,03,1,0,0,0,0,0,0,4,2,4,3.636
106_2,608 49402,04,0,0,0,0,0,1,0,2,3,1,3.814
106_2,608 49502,12,0,0,0,0,0,0,0,0,0,2,4.300
106_2,608 49502,13,0,0,0,0,0,1,0,0,0,0,3.000
106_2,608 49502,14,0,0,0,0,0,0,0,0,2,0,4.000
106_2,608 49502,16,0,0,0,0,0,0,0,0,0,1,4.300
106_2,609 21500,01,2,3,17,5,17,20,8,28,12,13,3.123
106_2,609 21500,02,4,1,10,4,23,19,10,22,10,11,3.085
106_2,609 21600,01,56,15,24,16,16,19,17,12,7,8,1.965
106_2,609 21600,02,36,10,12,13,9,10,16,14,6,3,2.067
106_2,609 21902,01,11,5,9,13,7,24,17,29,23,6,2.976
106_2,609 21902,02,5,1,8,9,14,15,12,23,11,9,3.071
106_2,609 29702,01,8,4,8,5,12,25,13,23,14,10,3.022
106_2,609 29702,02,15,9,6,11,12,19,10,22,16,11,2.807
106_2,609 29800,01,0,0,0,0,0,0,3,24,60,30,3.997
106_2,609 29800,02,0,0,0,0,0,5,7,30,46,31,3.919
106_2,609 30102,01,4,6,4,9,11,17,12,20,25,10,3.188
106_2,609 30102,02,1,3,4,13,12,20,16,28,17,13,3.273
106_2,609 30400,01,0,0,0,0,3,0,3,44,60,12,3.872
106_2,609 30400,02,0,0,1,0,2,1,0,42,56,12,3.872
106_2,609 31200,01,6,4,8,7,11,22,17,21,18,6,3.052
106_2,609 31200,02,4,2,7,6,11,11,18,30,19,14,3.283
106_2,609 33400,01,14,24,6,2,11,9,12,15,20,14,2.751
106_2,609 33400,02,7,16,8,6,9,16,7,17,18,9,2.885
106_2,609 33850,%NOCLNUM%,2,2,5,3,14,16,29,64,68,25,3.588
106_2,609 34000,01,3,7,8,3,8,20,16,15,19,4,3.086
106_2,609 34000,02,0,7,15,8,12,26,14,34,15,9,3.153
106_2,609 40200,01,23,10,7,8,9,9,17,14,13,20,2.666
106_2,609 40200,02,19,9,10,8,12,14,7,20,18,17,2.763
106_2,609 40300,01,2,1,1,4,3,8,16,32,33,22,3.630
106_2,609 40300,02,0,3,0,4,1,18,16,31,29,21,3.616
106_2,609 40650,01,0,8,0,4,2,9,20,42,30,4,3.477
106_2,609 40650,02,0,0,2,1,2,12,19,44,30,7,3.618
106_2,609 44410,%NOCLNUM%,11,18,15,10,11,31,25,37,36,52,3.225
106_2,609 45210,%NOCLNUM%,0,1,0,1,3,17,22,52,71,69,3.851
106_2,609 48502,08,0,0,0,0,0,0,0,1,5,0,3.950
106_2,609 48502,20,0,0,0,0,0,0,0,0,0,1,4.300
106_2,609 48502,22,0,0,0,0,0,0,0,0,1,0,4.000
106_2,609 48502,23,0,0,0,0,0,0,0,0,2,3,4.180
106_2,609 48502,28,0,0,0,0,0,0,0,0,4,3,4.129
106_2,609 48502,30,0,0,0,2,0,0,0,6,2,0,3.480
106_2,609 48502,32,0,0,0,0,0,0,0,0,3,0,4.000
106_2,609 48502,34,0,0,0,0,0,0,0,1,0,0,3.700
106_2,609 48502,35,0,0,0,0,0,0,0,0,1,2,4.200
106_2,609 48502,36,0,0,0,0,0,0,0,0,0,17,4.300
106_2,609 48502,42,0,0,0,0,0,0,0,0,4,5,4.167
106_2,609 48502,43,0,0,0,0,0,0,0,0,2,3,4.180
106_2,609 48502,44,0,0,0,0,0,0,0,0,1,0,4.000
106_2,609 48502,45,0,0,0,0,0,0,0,0,0,3,4.300
106_2,609 48502,46,0,0,0,0,0,0,0,0,0,4,4.300
106_2,609 52400,%NOCLNUM%,0,7,11,13,22,32,29,51,53,19,3.364
106_2,609 55020,01,2,0,0,1,0,1,8,25,60,24,3.863
106_2,609 55020,02,4,0,0,0,0,5,6,21,62,22,3.792
106_2,609 55320,01,0,0,0,0,0,0,16,30,52,20,3.880
106_2,609 55320,02,1,0,0,1,0,1,19,25,60,12,3.799
106_2,609 56020,01,0,1,0,0,1,4,13,36,46,18,3.814
106_2,609 56020,02,0,3,0,0,1,2,17,39,40,17,3.759
106_2,609 59500,%NOCLNUM%,2,0,0,0,0,2,5,15,10,4,3.558
106_2,609 59502,22,0,0,0,0,0,0,0,0,1,0,4.000
106_2,609 59502,34,0,0,0,0,0,0,0,0,1,0,4.000
106_2,609 59502,35,0,0,0,0,0,0,0,0,0,1,4.300
106_2,609 59502,36,0,0,0,0,0,0,0,0,1,2,4.200
106_2,609 59502,42,0,0,0,0,0,0,0,0,1,3,4.225
106_2,609 59502,43,0,0,0,0,0,0,0,0,2,2,4.150
106_2,609 59510,%NOCLNUM%,0,0,0,0,0,0,4,6,7,1,3.761
106_2,610 14600,%NOCLNUM%,4,5,7,6,20,39,56,135,123,76,3.631
106_2,610 29610,%NOCLNUM%,4,2,6,7,6,22,46,153,147,97,3.748
106_2,610 38840,%NOCLNUM%,2,1,1,4,5,8,7,19,39,7,3.547
106_2,610 39920,%NOCLNUM%,0,1,1,4,6,14,17,42,25,9,3.540
106_2,610 41300,01,0,0,0,0,0,2,5,3,4,16,3.947
106_2,610 41300,03,0,0,0,0,0,0,0,1,7,5,4.092
106_2,610 50070,%NOCLNUM%,0,0,0,0,0,12,17,39,77,37,3.865
106_2,610 50100,%NOCLNUM%,0,0,0,0,0,3,0,10,42,58,4.101
106_2,611 10600,%NOCLNUM%,2,5,4,4,13,13,19,62,73,27,3.604
106_2,611 17100,%NOCLNUM%,5,2,2,9,14,8,16,29,25,24,3.382
106_2,611 21220,%NOCLNUM%,6,44,16,12,13,28,14,22,14,30,2.845
106_2,611 22410,%NOCLNUM%,3,12,5,3,4,3,3,3,4,1,2.400
106_2,611 22500,%NOCLNUM%,16,22,11,12,18,15,15,22,22,36,2.933
106_2,611 25510,%NOCLNUM%,13,9,12,11,18,23,19,37,26,14,3.000
106_2,611 31200,01,1,0,2,1,2,3,5,9,1,0,3.104
106_2,611 31200,02,0,0,0,1,1,3,5,6,2,3,3.505
106_2,611 31200,03,0,0,0,0,1,5,10,5,0,0,3.295
106_2,611 31200,04,0,0,0,1,2,3,3,6,1,0,3.300
106_2,611 31200,05,0,1,1,0,0,4,4,7,7,0,3.450
106_2,611 31200,06,0,0,0,1,2,2,6,11,1,0,3.400
106_2,611 31200,07,0,1,0,2,0,4,5,7,2,0,3.271
106_2,611 32600,%NOCLNUM%,22,23,21,14,23,23,19,28,15,13,2.620
106_2,611 34710,%NOCLNUM%,59,25,18,18,18,15,16,18,10,2,1.917
106_2,611 36480,%NOCLNUM%,6,4,5,3,7,12,11,14,12,11,3.082
106_2,611 37400,%NOCLNUM%,0,2,1,0,2,9,3,8,6,10,3.520
106_2,611 49100,06,0,0,0,0,0,0,0,2,48,13,4.052
106_2,611 49100,07,0,0,0,0,0,1,0,8,25,2,3.922
106_2,611 49100,08,0,0,0,0,0,0,0,1,1,1,4.000
106_2,611 49100,10,0,0,0,0,0,0,0,4,7,1,3.925
106_2,611 49100,11,0,0,0,0,0,0,0,0,1,0,4.000
106_2,611 49100,13,0,0,0,0,0,0,0,2,6,6,4.086
106_2,611 49100,15,1,0,0,0,0,0,0,0,1,3,3.380
106_2,611 49100,16,0,0,0,0,0,0,0,0,4,1,4.060
106_2,611 49100,17,0,0,1,0,2,3,2,13,12,18,3.853
106_2,611 49100,18,0,0,0,0,0,1,0,0,1,8,4.140
106_2,611 49100,19,0,0,0,0,0,0,0,3,11,4,4.017
106_2,611 49100,20,0,0,0,0,0,0,2,6,8,1,3.829
106_2,611 49100,21,0,0,0,0,0,0,0,1,0,0,3.700
106_2,611 49100,22,0,0,0,0,0,1,0,3,4,0,3.763
106_2,611 49100,23,0,0,0,0,0,0,1,0,8,0,3.922
106_2,611 49100,24,0,0,0,0,0,0,1,6,4,1,3.817
106_2,611 49100,25,1,0,0,0,0,0,0,0,7,12,3.980
106_2,611 49100,26,0,0,0,0,0,0,2,1,7,0,3.830
106_2,611 49100,27,0,0,0,0,0,0,3,3,3,0,3.667
106_2,611 49100,28,0,0,0,0,0,0,0,0,0,1,4.300
106_2,611 49100,29,0,0,0,0,0,0,0,0,0,1,4.300
106_2,611 49220,06,0,0,0,0,0,0,0,6,4,6,4.000
106_2,611 49220,07,0,0,0,0,0,0,0,2,5,8,4.120
106_2,611 49220,08,1,0,0,0,1,1,1,1,2,1,3.125
106_2,611 49220,10,1,0,0,0,0,1,0,0,2,4,3.525
106_2,611 49220,13,1,0,0,0,0,0,0,0,3,3,3.557
106_2,611 49220,15,2,0,0,0,0,1,0,5,8,6,3.605
106_2,611 49220,16,1,0,0,0,1,0,0,0,0,1,2.333
106_2,611 49220,17,0,0,0,0,0,1,0,2,4,5,3.992
106_2,611 49220,18,0,0,0,0,0,0,0,0,0,4,4.300
106_2,611 49220,19,0,0,0,0,0,0,0,2,4,4,4.060
106_2,611 49220,20,0,0,0,0,0,0,0,1,1,9,4.218
106_2,611 49220,21,0,0,0,0,0,0,1,1,5,1,3.913
106_2,611 49220,22,2,0,0,0,0,0,0,0,2,1,2.460
106_2,611 49220,23,1,0,0,0,0,0,1,1,3,0,3.167
106_2,611 49220,24,0,0,0,0,0,2,1,1,1,3,3.737
106_2,611 49220,25,1,0,0,0,0,0,1,2,4,5,3.708
106_2,611 49220,26,0,0,0,0,0,0,0,4,1,1,3.850
106_2,611 49220,27,1,0,1,0,0,1,1,1,0,0,2.400
106_2,611 49220,28,0,0,0,0,0,0,0,0,1,0,4.000
106_2,612 10102,%NOCLNUM%,1,3,5,4,5,9,4,16,14,10,3.327
106_2,612 10202,%NOCLNUM%,0,0,0,0,2,4,4,16,18,5,3.741
106_2,612 21800,%NOCLNUM%,1,1,0,0,0,3,4,23,44,14,3.836
106_2,612 30100,%NOCLNUM%,3,4,13,4,8,9,18,13,17,9,3.110
106_2,612 30300,%NOCLNUM%,0,0,0,0,0,1,1,5,1,3,3.791
106_2,612 30600,%NOCLNUM%,7,3,7,2,9,12,8,19,14,9,3.060
106_2,612 32102,%NOCLNUM%,7,4,4,0,3,2,3,3,1,1,2.079
106_2,612 32202,%NOCLNUM%,0,2,4,2,1,7,2,6,1,1,2.954
106_2,612 341A0,%NOCLNUM%,1,5,3,3,4,17,3,15,15,9,3.297
106_2,612 34300,%NOCLNUM%,9,4,2,4,3,3,5,6,4,13,2.787
106_2,612 44100,%NOCLNUM%,1,0,0,0,1,3,2,5,2,6,3.530
106_2,612 44200,%NOCLNUM%,0,0,0,0,1,4,8,3,2,0,3.344
106_2,612 49200,02,0,0,0,0,0,0,1,0,1,5,4.114
106_2,612 49200,03,0,1,0,0,0,0,0,0,1,2,3.575
106_2,612 49200,06,0,0,0,0,0,0,0,0,2,2,4.150
106_2,612 49200,07,0,0,0,0,0,0,0,1,10,3,4.043
106_2,612 49200,08,0,0,0,0,0,0,1,8,1,1,3.745
106_2,612 49200,10,0,0,0,1,0,0,0,0,2,1,3.650
106_2,612 49200,11,0,0,0,0,0,0,0,2,4,1,3.957
106_2,612 49502,01,0,0,0,0,0,0,0,0,1,0,4.000
106_2,612 49502,06,0,0,0,0,0,0,0,0,1,0,4.000
106_2,612 49502,07,0,0,0,0,0,0,0,0,1,0,4.000
106_2,612E49502,08,0,0,0,0,0,0,0,1,0,1,4.000
106_2,612 49502,09,0,0,1,0,0,0,0,3,0,0,3.275
106_2,612E49502,11,0,0,0,0,0,0,0,0,1,0,4.000
106_2,613 22400,%NOCLNUM%,9,7,8,7,7,23,18,32,38,14,3.202
106_2,613 30600,%NOCLNUM%,3,4,3,1,6,6,14,35,57,27,3.648
106_2,613 32700,%NOCLNUM%,7,6,9,4,9,17,11,31,28,15,3.213
106_2,613 40300,%NOCLNUM%,3,9,6,3,11,7,12,23,32,28,3.418
106_2,613 49950,%NOCLNUM%,16,35,35,16,27,26,18,46,38,88,3.122
106_2,613 49970,%NOCLNUM%,9,0,1,2,2,10,14,65,55,21,3.570
106_2,613 50000,%NOCLNUM%,15,12,10,11,9,20,10,32,23,28,3.022
106_2,613 50020,%NOCLNUM%,2,2,3,1,4,2,5,10,12,7,3.335
106_2,621 D0010,%NOCLNUM%,79,0,0,0,0,0,0,0,13,6,0.794
106_2,621 D0070,01,0,0,0,0,0,0,0,5,5,1,3.891
106_2,621 D0070,02,0,0,0,0,0,0,0,1,1,5,4.171
106_2,621 M0010,%NOCLNUM%,52,0,0,0,0,0,1,12,83,20,2.772
106_2,621 M0070,01,2,0,0,0,2,1,12,24,23,16,3.720
106_2,621 M0070,02,0,0,0,0,0,0,0,7,23,28,4.109
106_2,621 M1020,%NOCLNUM%,4,0,3,1,8,5,9,7,7,8,3.133
106_2,621 M1340,%NOCLNUM%,0,0,1,0,0,1,4,12,14,2,3.741
106_2,621 M2060,%NOCLNUM%,2,0,0,0,0,0,0,5,10,10,3.759
106_2,621 U1950,%NOCLNUM%,4,2,1,2,7,1,6,3,5,10,3.068
106_2,621 U4490,%NOCLNUM%,5,5,7,6,7,9,5,10,4,2,2.672
106_2,621 U5300,%NOCLNUM%,7,8,12,3,4,12,8,16,8,10,2.862
106_2,621 U5400,%NOCLNUM%,0,2,2,2,7,6,4,16,22,26,3.691
106_2,621 U5580,%NOCLNUM%,0,0,0,0,0,0,1,12,21,6,3.938
106_2,621 U6070,%NOCLNUM%,0,0,2,2,3,5,9,11,16,14,3.650
106_2,621 U6350,%NOCLNUM%,3,0,0,0,1,2,5,15,51,58,3.956
106_2,621 U6380,%NOCLNUM%,1,0,0,0,0,0,0,1,6,2,3.630
106_2,621 U6520,%NOCLNUM%,0,0,0,0,0,0,0,11,20,27,4.083
106_2,621 U6680,%NOCLNUM%,0,0,0,0,0,0,0,0,153,21,4.036
106_2,622 D0010,%NOCLNUM%,147,0,0,0,0,0,0,0,13,21,0.786
106_2,622 D0020,%NOCLNUM%,1,0,0,0,0,0,0,6,52,34,4.047
106_2,622 D0200,%NOCLNUM%,0,0,0,0,0,0,0,1,5,6,4.125
106_2,622 D0550,%NOCLNUM%,0,0,0,0,0,0,0,5,9,2,3.944
106_2,622 M0010,%NOCLNUM%,109,0,0,0,2,0,4,13,65,79,2.450
106_2,622 M0030,01,2,0,0,0,7,18,15,40,49,58,3.787
106_2,622 M0030,02,2,0,0,0,0,1,2,24,82,40,3.963
106_2,622 M0030,03,0,0,0,0,7,11,22,63,55,22,3.734
106_2,622 M0030,04,1,0,0,0,1,1,4,25,76,53,3.996
106_2,622 M1720,01,0,0,0,0,0,0,0,1,0,2,4.100
106_2,622 M1720,03,0,0,0,0,0,0,0,2,4,3,4.033
106_2,622 M1720,05,0,0,0,0,0,0,0,0,0,11,4.300
106_2,622 M1720,06,0,0,0,0,0,0,0,0,0,1,4.300
106_2,622 M1720,07,0,0,0,0,0,0,0,0,2,1,4.100
106_2,622 M1720,08,0,0,0,0,0,0,0,0,1,0,4.000
106_2,622 M1720,09,0,0,0,0,0,0,0,0,8,0,4.000
106_2,622 M1720,10,0,0,0,0,0,0,0,0,2,1,4.100
106_2,622 M1720,11,0,0,0,0,0,0,0,1,1,4,4.150
106_2,622 M1720,12,0,0,0,0,0,0,0,2,3,1,3.950
106_2,622 M1720,13,0,0,0,0,0,0,0,0,5,2,4.086
106_2,622 M1720,14,0,0,0,0,0,0,0,0,0,10,4.300
106_2,622 M1720,15,0,0,0,0,0,0,0,0,4,7,4.191
106_2,622 M1720,16,0,0,0,0,0,0,0,0,1,9,4.270
106_2,622 M1720,17,0,0,0,0,0,0,0,0,1,5,4.250
106_2,622 M1720,19,0,0,0,0,0,0,1,1,6,1,3.922
106_2,622 M1720,20,0,0,0,0,0,0,0,1,0,5,4.200
106_2,622 M1720,21,0,0,0,0,0,0,0,1,0,8,4.233
106_2,622 M1720,22,0,0,0,0,0,0,0,0,1,4,4.240
106_2,622 M1720,23,0,0,0,0,1,0,0,0,1,6,4.062
106_2,622 M2600,%NOCLNUM%,0,0,0,0,0,0,0,1,7,1,4.000
106_2,622 U1750,%NOCLNUM%,0,0,0,0,0,0,1,6,13,11,4.026
106_2,622 U2100,%NOCLNUM%,0,0,0,0,0,0,0,11,21,3,3.931
106_2,622 U2210,%NOCLNUM%,2,3,1,1,6,13,19,66,64,22,3.665
106_2,622 U2240,%NOCLNUM%,17,13,14,7,25,19,13,34,26,55,3.139
106_2,622 U2270,%NOCLNUM%,0,0,0,0,0,0,0,1,15,6,4.068
106_2,622 U2630,%NOCLNUM%,0,0,0,1,2,0,4,24,18,20,3.880
106_2,622EU2690,%NOCLNUM%,2,0,0,0,3,1,0,4,9,16,3.734
106_2,622 U2770,%NOCLNUM%,0,0,0,0,0,1,5,7,7,17,3.959
106_2,622 U2940,%NOCLNUM%,0,0,1,1,2,2,1,1,2,6,3.531
106_2,622 U2950,%NOCLNUM%,1,0,0,0,0,0,0,2,3,2,3.500
106_2,622 U3300,%NOCLNUM%,0,0,0,0,0,0,1,3,12,13,4.079
106_2,622 U3400,%NOCLNUM%,0,0,0,0,0,4,4,4,6,3,3.662
106_2,622EU4730,%NOCLNUM%,0,0,0,0,0,0,1,2,4,13,4.130
106_2,622 U4850,%NOCLNUM%,1,1,1,1,4,6,10,34,29,26,3.729
106_2,622 U4920,%NOCLNUM%,1,0,0,0,3,5,0,5,24,21,3.863
106_2,623 D0010,%NOCLNUM%,74,0,0,0,0,0,0,1,9,5,0.688
106_2,623 D0030,01,0,0,0,0,1,0,0,7,21,10,3.990
106_2,623 D0030,02,0,0,0,0,0,0,0,2,31,1,3.991
106_2,623 D1020,02,0,0,0,0,0,0,0,0,1,0,4.000
106_2,623 D1020,04,0,0,0,0,0,0,0,0,1,1,4.150
106_2,623 D1020,05,0,0,0,0,0,0,0,0,1,2,4.200
106_2,623 D1020,06,0,0,0,0,0,0,0,0,2,0,4.000
106_2,623 D1020,07,0,0,0,0,0,0,0,0,1,2,4.200
106_2,623 D1020,08,0,0,0,0,0,0,0,1,1,0,3.850
106_2,623 D1020,09,0,0,0,0,0,0,0,0,2,4,4.200
106_2,623 D1020,10,0,0,0,0,0,0,0,0,1,1,4.150
106_2,623 D1020,12,0,0,0,0,0,0,0,1,2,0,3.900
106_2,623 D1020,14,0,0,0,0,0,0,0,0,0,1,4.300
106_2,623 D1020,15,0,0,0,0,0,0,0,0,0,1,4.300
106_2,623 D1040,02,0,0,0,0,0,0,0,0,2,0,4.000
106_2,623 D1040,03,0,0,0,0,0,0,0,0,2,0,4.000
106_2,623 D1040,04,0,0,0,0,0,0,0,0,1,0,4.000
106_2,623 D1040,05,0,0,0,0,0,0,0,0,0,1,4.300
106_2,623 D1040,06,0,0,0,0,0,0,0,0,1,0,4.000
106_2,623 D1040,07,0,0,0,0,0,0,0,0,1,0,4.000
106_2,623 D1040,08,0,0,0,0,0,0,0,0,0,2,4.300
106_2,623 D1040,11,0,0,0,0,0,0,0,0,0,1,4.300
106_2,623 D1040,12,0,0,0,0,0,0,0,0,3,0,4.000
106_2,623 D1040,13,0,0,0,0,0,0,0,0,0,1,4.300
106_2,623 D1040,14,0,0,0,0,0,0,0,0,0,1,4.300
106_2,623 D1040,15,0,0,0,0,0,0,0,0,1,0,4.000
106_2,623 M0010,%NOCLNUM%,24,0,0,0,0,0,0,20,72,25,3.330
106_2,623 M0030,01,1,0,0,0,0,1,5,89,146,44,3.923
106_2,623 M0030,02,0,0,0,0,0,0,0,10,204,6,3.995
106_2,623 M1020,01,0,0,0,0,0,0,0,1,3,4,4.112
106_2,623 M1020,02,0,0,0,0,0,0,0,2,3,0,3.880
106_2,623 M1020,03,0,0,0,0,0,0,0,0,6,1,4.043
106_2,623 M1020,04,0,0,0,0,0,0,0,0,8,3,4.082
106_2,623 M1020,05,0,0,0,0,0,0,0,0,1,3,4.225
106_2,623 M1020,06,0,0,0,0,0,0,0,5,7,2,3.936
106_2,623 M1020,07,0,0,0,0,0,0,0,0,5,2,4.086
106_2,623 M1020,08,0,0,0,0,0,0,0,1,2,7,4.180
106_2,623 M1020,09,0,0,0,0,0,0,0,0,3,1,4.075
